name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,w3_mean,w3_mean_err,w3_snr,w4_mean,w4_mean_err,w4_snr,w1_w2,delta_time,cadence,epochs,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
2589304876450784128,J013856.84+152740.84,24.736771,0.207303,15.461268,0.202761,14.179,0.066,14.177,0.062,13.797,0.083,14.477,0.084,16.979,8.3,21.1,277,23,0.68,0.76,0.002,0.441,0.001,12.74,0.0992742220405944,0.0207430055721327,14.161,0.068,56.68,15.88,27.44,14.16,0.218,14.157,0.197,12.23,,14.992,0.48,5.2,-1.1,8.4,277,23,2.762,0.79,0.003,0.302,0.009,9.47,0.0911884539248228,0.01315018063038,14.117,0.184,62.09,13.0,24.91,11.051,0.464,1.074,7.637,,0.736,0.019,4936.914,0.13,23,SS,-34.91989775088651,0.03193991,-96.69233997338328,0.024598205,http://byw.tools/wiseview#ra=24.73681459322233&dec=15.461345494757044&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
303637562009656704,J014511.62+313241.21,26.29857,0.244292,31.544715,0.23829,14.454,0.076,14.44,0.071,14.189,0.065,15.203,0.125,14.713,8.2,19.9,308,23,1.014,0.87,0.014,0.752,0.003,12.0,0.0867023279784281,0.0220453792719302,14.432,0.08,61.04,16.23,22.73,14.543,0.286,14.524,0.26,13.731,0.19,15.352,0.48,3.911,-1.1,7.7,306,23,1.621,1.0,0.019,0.511,0.002,10.72,0.0939690461046894,0.0281339344493654,14.492,0.247,61.04,13.96,24.35,11.223,0.448,0.885,7.644,,0.663,-0.089,4937.955,0.13,23,SS,308.6986420535783,0.17487372,-147.36672461101136,0.15796046,http://byw.tools/wiseview#ra=26.298410242466307&dec=31.54478112929289&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
98092934167683072,J014641.11+215446.35,26.671202,0.304602,21.91284,0.299147,14.714,0.094,14.714,0.089,14.341,0.093,15.082,0.175,11.936,4.9,16.0,279,23,0.741,0.7,0.0,0.497,0.005,10.86,0.0854253522332136,0.030557832301617,14.718,0.095,64.16,18.28,17.56,14.688,0.337,14.676,0.322,13.786,,15.451,0.536,2.888,-2.2,6.6,279,23,1.665,0.8,0.012,0.465,0.001,12.94,0.113978469347674,0.0330235212264998,14.631,0.278,65.23,12.19,22.58,11.153,0.344,1.273,7.644,0.491,0.908,0.026,4937.626,0.13,23,SS,-174.3711618788202,0.036237698,-127.07794616380372,0.030325226,http://byw.tools/wiseview#ra=26.67130104439892&dec=21.91287445626098&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
291057843317534464,J014754.81+233942.04,26.978334,0.142108,23.661663,0.138335,13.653,0.047,13.761,0.048,12.7,0.028,14.259,0.061,23.919,11.2,40.2,284,23,1.559,0.31,-0.108,0.319,0.0,5.75,0.5093280527100891,3.561849975021476,13.874,0.052,28.17,59.51,12.32,13.321,0.11,13.46,0.107,12.088,0.056,14.014,0.209,11.289,3.1,27.0,284,23,1.926,0.45,-0.139,0.288,0.0,13.82,0.5868624441752737,0.0326388295167712,13.563,0.101,32.39,50.0,17.61,10.915,0.451,1.185,7.459,0.293,2.088,0.332,4937.609,0.13,23,SS,-5.404344482639473,0.028312642,-97.45500037367545,0.023449816,http://byw.tools/wiseview#ra=26.97838185952718&dec=23.661677762881936&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
95297185335797120,J014857.05+190225.72,27.237845,0.270603,19.040442,0.26924,14.615,0.089,14.608,0.085,14.303,0.078,15.124,0.138,12.575,5.4,16.9,293,23,0.821,0.72,0.007,0.629,0.001,12.78,0.1045115299789591,0.0324245029372376,14.615,0.089,57.14,21.09,21.43,13.982,0.188,13.973,0.171,13.469,0.128,14.913,,6.238,-0.8,11.7,293,23,1.444,0.89,0.009,0.651,0.001,10.76,0.1047830044842748,0.0263611832691056,13.95,0.16,59.52,18.71,21.43,11.085,0.426,1.056,7.777,0.481,0.9,0.634,4937.505,0.13,23,SS,224.5490753483625,0.044438913,-110.29449132665992,0.038044784,http://byw.tools/wiseview#ra=27.237708218217968&dec=19.04047785001026&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
297470774951165568,J015252.19+255341.36,28.217802,0.290331,25.894924,0.282426,14.694,0.09,14.687,0.087,14.35,0.104,15.322,0.142,12.319,6.0,16.6,195,23,0.972,0.81,0.007,0.653,0.003,10.94,0.1248877204328867,0.0165710938288787,14.684,0.094,58.46,18.46,23.08,14.655,0.319,14.656,0.298,13.695,,15.507,,3.352,-1.2,6.4,195,23,1.812,0.81,-0.001,0.47,0.002,10.99,0.1330842641710329,0.0173092065873336,14.634,0.271,67.18,13.85,18.97,11.201,0.425,1.15,7.496,,0.8,0.04,4937.571,0.131,23,SS,212.62276875993896,0.05282501,44.229785657654766,0.04831495,http://byw.tools/wiseview#ra=28.21747172635112&dec=25.894821795040304&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
104648944047154432,J020847.71+251408.05,32.199035,0.158253,25.235528,0.155,13.766,0.051,13.763,0.048,13.512,0.094,14.076,0.067,22.112,4.2,26.2,285,23,0.564,0.73,0.003,0.555,0.0,13.95,0.1072649048950225,0.0700704312397558,13.752,0.054,65.61,11.23,23.16,13.82,0.162,13.814,0.148,12.666,0.098,14.55,0.261,7.162,1.9,11.4,285,23,1.884,0.9,0.006,0.391,0.001,11.77,0.1041324804247484,0.0465534387563638,13.784,0.143,63.86,10.88,25.26,10.653,0.332,1.925,7.248,0.398,1.969,-0.054,4945.435,0.13,23,SS,418.9729833352461,0.033438254,-120.07892668716792,0.026054898,http://byw.tools/wiseview#ra=32.1988039193817&dec=25.235568164354067&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2516322146457318144,J023016.71+051550.30,37.569653,0.132385,5.263952,0.130669,13.496,0.044,13.476,0.042,13.11,0.067,14.717,0.085,25.243,12.7,31.1,287,23,1.607,0.84,0.02,0.772,0.001,11.66,0.104570730929988,0.0327860403892069,13.48,0.048,61.32,17.42,21.25,13.492,0.129,13.479,0.117,12.558,0.212,15.139,0.39,9.097,0.2,14.4,286,23,2.581,0.7,0.013,0.643,0.003,10.39,0.0928302950822085,0.0553557048803499,13.493,0.112,62.37,18.12,19.16,10.987,0.457,1.288,7.696,0.488,1.3,0.004,4938.079,0.13,23,SS,76.95837669223079,0.04853003,-24.50233603667649,0.038602564,http://byw.tools/wiseview#ra=37.5696248988566&dec=5.2639734622049685&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2488960249844340352,J023407.99-051137.86,38.533379,0.285863,-5.19379,0.284148,14.687,0.09,14.685,0.086,14.276,0.077,14.995,0.11,12.363,5.4,16.9,301,23,0.719,0.75,0.002,0.431,0.002,11.74,0.0837363672884009,0.0157879246364555,14.685,0.093,62.46,18.6,18.94,14.708,0.32,14.701,0.306,13.835,,15.577,,3.34,-0.4,7.1,300,23,1.742,0.8,0.007,0.503,0.005,10.6,0.1030222378325912,0.0920584119750314,14.664,0.282,69.1,11.63,18.94,11.199,,0.594,7.72,0.395,0.95,-0.022,4937.736,0.066,23,SS,244.1112301313214,0.024097854,92.07369292982904,0.02330881,http://byw.tools/wiseview#ra=38.53328488591959&dec=-5.193849387124996&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
126342377182577408,J023920.06+260954.69,39.833808,0.242811,26.165107,0.239725,14.473,0.078,14.474,0.075,14.208,0.112,14.76,0.092,14.274,7.8,18.5,272,22,0.552,0.9,-0.001,0.518,0.003,10.56,0.0839836086428491,0.0117057119349291,14.482,0.081,59.56,23.9,16.54,14.459,0.276,14.452,0.263,13.662,,15.174,0.525,4.024,0.1,7.7,271,22,1.512,0.87,0.007,0.478,0.011,9.66,0.1053375351235397,0.0361292068762316,14.443,0.231,65.81,14.34,19.49,11.14,,0.686,7.633,,0.733,0.014,4939.961,0.13,22,SS,316.4174083529749,0.059609786,-173.15177782920185,0.04949034,http://byw.tools/wiseview#ra=39.833594029536606&dec=26.16519087279638&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2495751967528809216,J024631.04-022731.31,41.629404,0.253405,-2.458926,0.252488,14.475,0.078,14.47,0.074,14.168,0.101,14.902,0.168,14.263,6.5,18.0,295,23,0.734,0.85,0.005,0.589,0.005,10.84,0.0786682713616386,0.0229071925396959,14.459,0.081,61.69,15.93,22.37,14.542,0.278,14.521,0.255,13.748,0.195,15.284,0.466,4.05,0.8,7.8,295,23,1.536,0.95,0.021,0.497,0.001,11.86,0.1059482542973858,0.3000644016218023,14.499,0.247,64.75,13.22,22.03,11.123,0.253,1.807,7.576,0.27,1.352,-0.067,4945.646,0.13,23,SS,222.4430494014183,0.040838048,-490.24553177000143,0.034662638,http://byw.tools/wiseview#ra=41.62932834115352&dec=-2.458695833517717&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3392181976588782336,J050615.82+144828.98,76.565912,0.297683,14.807976,0.307016,14.709,0.097,14.709,0.091,14.406,0.12,15.024,0.115,11.648,5.0,15.7,265,22,0.618,0.88,0.0,0.51,0.0,11.22,0.0973087297182834,0.0762138596625099,14.742,0.095,60.38,27.92,11.7,14.69,0.343,14.686,0.332,12.972,0.211,15.484,0.528,2.904,-0.9,5.7,264,22,2.512,0.93,0.004,0.318,0.002,11.0,0.103661653531915,0.0219632917656553,14.669,0.278,67.17,13.96,18.49,11.144,0.422,1.583,7.709,0.448,0.675,0.019,4941.272,0.13,22,SS,-1.9325243521995183,0.046998013,-81.47283894972986,0.029334165,http://byw.tools/wiseview#ra=76.56591488391379&dec=14.80805116701474&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3218697767783768320,J055119.60-001017.48,87.831724,0.124569,-0.171387,0.131439,13.521,0.045,13.51,0.042,13.313,0.047,14.108,0.117,24.82,8.5,31.5,302,22,0.795,0.84,0.011,0.752,0.01,10.53,0.0776539493989961,0.0907999379904344,13.5,0.049,62.25,10.6,27.15,13.569,0.127,13.536,0.115,13.208,0.089,14.591,0.326,9.139,3.3,14.4,302,22,1.383,0.83,0.033,0.763,0.029,8.28,0.0690524402407809,0.1918010739379449,13.52,0.119,62.58,11.26,26.16,10.934,0.344,3.367,7.574,0.425,1.53,-0.049,4941.327,0.066,22,SS,112.63953933104447,0.020369764,226.80277586254425,0.017012108,http://byw.tools/wiseview#ra=87.83167502627973&dec=-0.1715217523819702&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
943770757800160384,J064737.68+373042.06,101.906821,0.078673,37.511124,0.083452,12.772,0.03,12.772,0.03,12.62,0.032,13.019,0.034,36.107,24.2,44.2,290,22,0.399,0.79,0.0,0.619,0.003,7.08,0.0885034245324493,4.136710846577849,12.763,0.037,67.24,12.41,20.34,12.836,0.069,12.828,0.065,12.41,0.057,13.193,0.08,16.131,8.0,22.4,289,22,0.783,0.7,0.008,0.466,0.004,11.43,0.0842631230400338,0.0339205869137889,12.831,0.075,69.31,13.1,17.24,11.021,0.445,1.317,7.641,0.314,1.075,-0.065,4941.204,0.13,22,SS,-229.69600213099164,0.045893773,-938.0328359688064,0.04100018,http://byw.tools/wiseview#ra=101.9070034261302&dec=37.511682823592366&size=109&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3144837318276010624,J075014.81+071120.40,117.561873,0.248174,7.187795,0.274221,14.607,0.084,14.594,0.081,14.353,0.06,15.13,0.193,13.24,5.6,18.2,279,22,0.777,0.9,0.013,0.69,0.002,6.76,0.0881541405419079,3.605384917932728,14.595,0.088,61.29,17.56,21.15,14.529,0.285,14.524,0.273,13.676,,15.306,0.405,3.956,0.7,7.6,279,22,1.63,0.91,0.005,0.48,0.0,15.53,0.1382179845373435,0.0109138543753996,14.465,0.244,67.03,11.83,21.15,11.225,,0.818,7.727,,0.64,0.078,4941.3,0.13,22,SS,211.51971732167803,0.070835635,-1782.6183804709904,0.046663653,http://byw.tools/wiseview#ra=117.56171561701431&dec=7.188998643353773&size=117&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1094919590481107968,J075429.27+661103.54,118.621911,0.680256,66.184213,0.77777,15.922,0.226,15.893,0.21,15.238,0.166,16.93,0.533,5.109,1.8,8.2,187,22,1.692,0.78,0.029,0.613,0.001,10.93,0.1338533288243394,0.015066310683878,15.826,0.226,62.03,10.7,27.27,15.172,0.447,15.191,0.456,14.22,,15.839,,1.108,-1.7,3.7,187,22,1.619,0.82,-0.019,0.4,0.002,11.33,0.1325230522068958,0.0266657847608682,15.227,0.413,84.49,11.23,4.28,11.222,0.387,1.03,7.859,,0.7,0.751,4941.798,0.131,22,SS,-29.731283203490165,0.03467886,-193.9861077427204,0.042702988,http://byw.tools/wiseview#ra=118.62196171097877&dec=66.18431579666111&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
657056745624156416,J081237.89+173700.03,123.157949,0.161349,17.616637,0.177271,13.947,0.056,13.943,0.054,13.718,0.083,14.399,0.066,19.806,9.7,24.0,259,21,0.681,0.73,0.004,0.67,0.002,12.54,0.1029788750309332,0.0185422640534285,13.94,0.06,63.71,16.22,20.08,14.046,0.192,14.047,0.177,12.688,,14.938,0.509,6.003,-2.5,10.6,259,21,2.25,0.78,-0.001,0.396,0.004,10.81,0.1011504630577544,0.0286067569047384,14.014,0.168,62.16,14.67,23.17,10.899,,0.871,7.5,0.419,1.429,-0.099,4941.096,0.129,21,SS,73.48248997564005,0.025750594,-87.1712693187481,0.019802378,http://byw.tools/wiseview#ra=123.15787857771257&dec=17.616675387728357&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
931573222477949696,J081411.27+484525.75,123.54708,0.157111,48.756955,0.17531,14.035,0.056,14.03,0.053,13.821,0.074,14.488,0.081,19.699,9.2,24.6,304,21,0.667,0.88,0.005,0.687,0.007,10.39,0.0788756171130918,0.0741731199735931,14.024,0.062,64.8,14.47,20.72,14.07,0.18,14.058,0.165,13.568,0.146,14.898,0.362,6.449,-0.3,11.0,304,21,1.33,0.95,0.012,0.632,0.009,10.32,0.0862031840434932,0.0204067283970783,14.063,0.172,68.09,16.12,15.79,11.284,,0.767,7.728,,0.588,-0.035,4941.494,0.066,21,SS,66.74307021389788,0.026472922,-253.6749107994353,0.023881508,http://byw.tools/wiseview#ra=123.54697243834944&dec=48.75715308514721&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
918044247294118656,J083009.29+452028.47,127.538672,0.333858,45.341185,0.376046,15.03,0.114,15.013,0.106,14.709,0.101,15.546,0.275,9.965,3.4,13.6,284,22,0.837,0.97,0.017,0.637,0.0,11.96,0.0908651018734942,0.0501886306075024,15.019,0.118,61.27,18.66,20.07,14.908,0.381,14.888,0.385,14.009,0.287,15.648,0.533,2.508,-0.2,7.5,283,22,1.639,0.83,0.02,0.464,0.003,10.95,0.1286573706665797,0.0109221624623341,14.96,0.333,75.0,15.14,9.51,11.332,0.451,1.014,7.647,0.409,0.767,0.121,4941.413,0.066,22,SS,-100.9242479232732,0.028303912,-114.27152002819086,0.02400535,http://byw.tools/wiseview#ra=127.53872056065464&dec=45.34124204230864&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
717393648787722624,J084644.21+353832.49,131.684063,0.250289,35.642311,0.279963,14.62,0.086,14.613,0.082,14.387,0.07,15.055,0.103,12.976,6.4,16.5,284,21,0.668,0.89,0.007,0.662,0.01,10.02,0.0808221549655865,0.0365959380965292,14.592,0.089,67.96,9.15,22.89,14.637,0.312,14.629,0.29,13.714,0.189,15.475,0.506,3.566,-1.3,8.0,283,21,1.761,0.75,0.008,0.48,0.003,10.85,0.1059476632869018,0.0162248187759472,14.669,0.267,66.55,18.31,14.79,11.242,,0.543,7.726,0.403,1.125,-0.018,4940.762,0.129,21,SS,-156.64622415966772,0.027384903,-66.79048971076816,0.0219162,http://byw.tools/wiseview#ra=131.68420143770686&dec=35.642359303418644&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5764485618978306176,J085913.08-005844.77,134.804685,0.188649,-0.979132,0.209676,14.263,0.066,14.261,0.063,14.018,0.082,14.512,0.072,16.822,8.5,21.0,301,22,0.494,0.82,0.002,0.508,0.002,10.42,0.0794987131576094,0.0299498104404616,14.239,0.072,67.11,9.3,23.59,14.261,0.22,14.24,0.201,13.651,0.155,15.041,0.395,5.252,0.2,8.6,300,22,1.39,0.97,0.021,0.576,0.003,10.8,0.0945028502084034,0.0499917130501441,14.172,0.198,68.77,6.31,24.58,11.292,,0.586,7.668,,0.8,0.003,4940.966,0.129,22,SS,156.63551081546456,0.052756634,-119.58868422711556,0.03686427,http://byw.tools/wiseview#ra=134.80451030320216&dec=-0.9791039965243932&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
715357559411376128,J090148.53+360704.92,135.452141,0.278085,36.117935,0.318354,14.763,0.093,14.765,0.089,14.428,0.069,15.086,0.172,11.966,5.7,15.7,289,22,0.658,0.89,-0.002,0.488,0.001,11.66,0.0913589346829568,0.0272691721609828,14.759,0.098,59.86,20.42,19.72,14.751,0.332,14.775,0.32,13.69,0.132,15.614,0.53,3.124,-0.7,8.3,288,22,1.924,0.82,-0.024,0.436,0.0,14.21,0.1977355968276006,0.0130681139895605,14.715,0.291,69.55,12.46,17.65,11.17,0.419,1.313,7.532,0.43,1.269,0.011,4946.464,0.13,22,SS,-100.27191813891594,0.029121801,-177.54643935953408,0.027214544,http://byw.tools/wiseview#ra=135.45219046168717&dec=36.1180323749232&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
688606063549945600,J091216.49+253820.72,138.068766,0.553642,25.639044,0.620047,15.564,0.179,15.551,0.169,15.085,0.135,16.231,0.415,6.39,2.6,9.4,210,22,1.146,0.91,0.013,0.593,0.005,11.03,0.1235451385765645,0.0275796008754751,15.512,0.173,64.29,13.81,21.9,14.89,0.403,14.901,0.398,13.775,,15.565,,1.417,-2.6,5.7,210,22,1.79,0.96,-0.011,0.371,0.006,10.26,0.1339999378233667,0.0455147103523923,14.858,0.328,70.95,11.9,17.14,11.229,0.431,1.033,7.704,,0.557,0.674,4941.321,0.131,22,SS,57.47758166199006,0.07193153,-104.62108448556852,0.056572262,http://byw.tools/wiseview#ra=138.06870612712666&dec=25.63908906721849&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1039163458912998272,J092543.02+612013.63,141.429389,0.195202,61.337146,0.222305,14.38,0.069,14.374,0.065,14.135,0.054,14.66,0.072,16.172,9.1,20.3,336,21,0.525,0.9,0.006,0.545,0.0,12.5,0.08688292187834,0.0328917748576465,14.394,0.077,63.1,24.11,12.8,14.46,0.233,14.435,0.216,12.733,0.052,15.395,,4.841,-12.2,21.0,336,21,2.662,0.93,0.025,0.361,0.0,13.23,0.0856777236395081,0.0348970552214241,14.462,0.231,65.77,16.96,17.26,11.339,,0.971,7.842,0.352,1.1,-0.08,4941.22,0.066,21,SS,82.73380690106269,0.018426022,49.024426824063625,0.02328584,http://byw.tools/wiseview#ra=141.42925684440817&dec=61.33711938660012&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
826275295988399232,J093931.09+495148.07,144.879246,0.640983,49.863368,0.72808,15.852,0.212,15.815,0.194,15.237,0.122,16.905,0.467,5.513,2.1,9.8,215,22,1.668,0.85,0.037,0.653,0.003,10.9,0.1368816465690773,0.0207459627246169,15.8,0.215,64.19,12.56,23.26,15.078,0.434,15.094,0.455,14.274,0.313,15.771,,1.295,-2.3,5.2,215,22,1.497,0.89,-0.016,0.452,0.004,10.73,0.1205564541391768,0.078702651919101,15.153,0.383,80.0,13.95,6.05,11.307,,0.59,7.668,0.367,1.912,0.774,4945.66,0.131,22,SS,-389.42857726598737,0.06552532,-13.359961414110312,0.06800485,http://byw.tools/wiseview#ra=144.87954814477422&dec=49.86335298266656&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
824743882449610752,J094236.81+465455.54,145.653296,0.7362,46.915367,0.83009,16.05,0.249,15.997,0.238,15.664,0.17,16.906,0.467,4.587,1.6,6.6,101,22,1.242,0.98,0.053,0.732,0.0,14.2,0.3002468191575988,0.0565627747355043,15.973,0.249,75.25,3.96,20.79,15.075,0.431,15.05,0.424,14.105,,15.699,,1.048,-1.4,3.4,101,22,1.594,0.96,0.025,0.407,0.002,10.36,0.2186049039978994,0.023982984420529,15.08,0.382,81.19,8.91,9.9,11.162,0.484,1.64,7.754,,1.05,0.975,4941.343,0.261,22,SS,-114.94264988740623,0.05254207,-91.42251907866526,0.046832196,http://byw.tools/wiseview#ra=145.6533842042198&dec=46.91542758157523&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
820105214691139584,J094639.07+435456.83,146.662785,0.12927,43.916004,0.143718,13.734,0.047,13.726,0.046,13.555,0.05,15.209,0.12,23.296,9.0,28.2,332,22,1.654,0.95,0.008,0.897,0.006,12.03,0.078161943563558,0.0235303361507362,13.727,0.054,68.67,14.76,16.57,13.81,0.146,13.797,0.135,13.219,0.099,14.779,0.52,7.902,1.8,13.7,331,22,1.56,0.98,0.013,0.629,0.001,14.37,0.1074783735895674,0.0712925252814613,13.782,0.141,64.76,13.86,21.08,11.169,0.289,1.386,7.745,,0.614,-0.076,4941.302,0.066,22,SS,-2.509373154655407,0.0181564,286.99848127057254,0.018548928,http://byw.tools/wiseview#ra=146.66279111984443&dec=43.91578487651299&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3829366074878263168,J100551.40-023417.19,151.464094,0.649611,-2.571345,0.736015,15.81,0.211,15.782,0.201,15.348,0.163,16.555,0.361,5.459,2.7,8.1,123,22,1.207,0.78,0.028,0.64,0.003,6.99,0.193785981178421,1.974364456721237,15.706,0.208,61.79,5.69,32.52,14.992,0.421,15.0,0.424,13.963,,15.672,,1.133,-1.6,3.8,123,22,1.709,0.84,-0.008,0.393,0.001,12.34,0.2290610303623737,0.033122695385093,15.039,0.355,74.8,13.82,11.38,11.157,0.468,1.22,7.666,0.331,1.6,0.818,4939.688,0.131,22,SS,-111.15922735896048,0.044458263,46.55408227683734,0.044743843,http://byw.tools/wiseview#ra=151.46416408126777&dec=-2.571440315934719&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1053211437944753024,J100936.12+635836.02,152.400286,0.204247,63.976625,0.231163,14.367,0.072,14.365,0.067,14.029,0.093,14.86,0.098,15.605,7.3,20.1,390,22,0.831,0.85,0.002,0.596,0.004,12.12,0.0687575203453567,0.1144070891746427,14.341,0.076,51.28,17.44,31.28,14.578,0.263,14.547,0.242,13.517,0.108,15.466,,4.355,-0.9,10.1,390,22,1.949,0.83,0.031,0.472,0.005,10.37,0.0747767662129394,0.0304974151027794,14.445,0.255,64.1,6.67,29.23,11.281,0.483,1.092,7.796,0.399,1.15,-0.211,4947.912,0.066,22,SS,-100.79090019910952,0.019137029,-83.4509781652244,0.022822132,http://byw.tools/wiseview#ra=152.40050033780767&dec=63.97667092006597&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1052520154368111872,J102309.78+632745.04,155.791039,0.118285,63.462641,0.1332,13.626,0.044,13.622,0.042,13.436,0.045,14.085,0.105,24.993,10.4,31.2,408,22,0.649,0.87,0.004,0.713,0.0,14.59,0.0836031315430962,0.0327090156724353,13.631,0.051,66.67,20.34,12.99,13.656,0.117,13.651,0.111,13.0,0.074,15.28,,9.598,-1.1,14.6,408,22,2.28,0.88,0.005,0.714,0.003,7.43,0.0745810960425986,3.8283880030376527,13.652,0.127,70.34,15.69,13.97,11.277,0.37,1.018,7.717,,0.782,-0.029,4946.121,0.066,22,SS,299.94113225819325,0.0163801,222.0275441939389,0.017386219,http://byw.tools/wiseview#ra=155.79074604413694&dec=63.46251155739832&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3860381618565361024,J102459.68+044610.68,156.248606,0.189411,4.769611,0.213749,14.19,0.066,14.188,0.062,14.028,0.057,14.548,0.129,17.048,8.4,21.7,274,21,0.52,0.89,0.002,0.692,0.0,12.21,0.0984831445535448,0.2365264037574616,14.179,0.069,62.04,15.69,22.26,14.213,0.226,14.2,0.203,12.907,,14.944,0.456,5.069,-0.9,8.8,273,21,2.037,0.88,0.013,0.365,0.02,9.21,0.0838314261060869,0.1541110810058971,14.186,0.191,60.22,16.06,23.36,10.872,0.533,1.583,7.474,,0.567,-0.023,4734.019,0.13,21,SS,-140.87688225253015,0.035544723,14.448757607155882,0.033375356,http://byw.tools/wiseview#ra=156.24865567398626&dec=4.769632455308205&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
